id,Action
362,0.6259204833533822
363,0.667031208529315
364,0.2710121610706954
365,0.7481720590324427
366,0.5816032381598888
367,0.43891483426695416
368,0.6878467779542299
369,0.37657820137740816
370,0.5903174763900544
371,0.6409692337772166
372,0.5816032381598888
373,0.24344931599790745
374,0.5701675262304843
375,0.18552779125514213
376,0.7467343718567035
377,0.24344931599790745
378,0.49338202858670316
379,0.7581450632066995
380,0.37657820137740816
381,0.24344931599790745
382,0.5158084713019098
383,0.995726118600458
384,0.3616290500837694
385,0.32837547199187145
386,0.6920955947644806
387,0.8498887303383171
388,0.3296649785290676
389,0.3546984978125828
390,0.6409692337772166
391,0.8106707088971911
392,0.977243813964115
393,0.604700852388528
394,0.8182064538859039
395,0.37657820137740816
396,0.9192198746745014
397,0.805873655580629
398,0.5238196403710808
399,0.8313171699436306
400,0.5295410469910921
401,0.6774043718675189
402,0.754553117147753
403,0.734228121296152
404,0.6920955947644806
405,0.7581450632066995
406,0.30412251654783434
407,0.37028043288939944
408,0.6920955947644806
409,0.6409692337772166
410,0.43259633472646664
411,0.9368230209637761
412,0.37657820137740816
413,0.2215614251602314
414,0.48117063293676
415,0.6878467779542299
416,0.5575768095657223
417,0.5568074785134475
418,0.32284067861720944
419,0.782889039133226
420,0.30899620704576736
421,0.9340326375289746
422,0.3878771701475879
423,0.36512828647362267
424,0.19640958426427993
425,0.59409190357799
426,0.805873655580629
427,0.6851007297935217
428,0.4446609152424051
429,0.2813040870549163
430,0.6420078921956675
431,0.49719949550878817
432,0.5398806831528257
433,0.5323293198080195
434,0.22157914570014717
435,0.7949032752415688
436,0.9844225047618463
437,0.6586325279156436
438,0.21374295178926098
439,0.3073640406333367
440,0.4709642640993379
441,0.5625426530627158
442,0.6878467779542299
443,0.47705750737398694
444,0.5898914217635234
445,0.23838709031624922
446,0.819284873745697
447,0.2215614251602314
448,0.8630432062658759
449,0.8467202269578009
450,0.3727168643451357
451,0.20715309121394382
452,0.4446609152424051
453,0.5891321266289423
454,0.4871746689892738
455,0.7244942235510374
456,0.7154420165365519
457,0.9055520751098757
458,0.5348075157673454
459,0.5050055667506951
460,0.5295410469910921
461,0.23838709031624922
462,0.9074615522805595
463,0.44918315154394955
464,0.6121729314596643
465,0.7851169963562916
466,0.7556686889426707
467,0.19493798107872626
468,0.3601537548939903
469,0.3334132622404634
470,0.49338202858670316
471,0.8639195054522073
472,0.7588587893621955
473,0.7741964107785596
474,0.49753661953208805
475,0.5575141229936433
476,0.38616457269782006
477,0.5017878598721025
478,0.6029116294464872
479,0.9074615522805595
480,0.5295410469910921
481,0.5295410469910921
482,0.13746664459749774
483,0.7581450632066995
484,0.6792252589412137
485,0.6878467779542299
486,0.5466274008822292
487,0.36512828647362267
488,0.5783305443145292
489,0.648211989417592
490,0.5466274008822292
491,0.5158084713019098
492,0.5050055667506951
493,0.21374295178926098
494,0.5295410469910921
495,0.6342465490593154
496,0.9657082300741042
497,0.5660621499120434
498,0.6213970814621821
499,0.7519038360654456
500,0.6279992624300906
501,0.6774043718675189
502,0.5491330168022373
503,0.5575141229936433
504,0.6121729314596643
505,0.40078951395306783
506,0.7581450632066995
507,0.5891321266289423
508,0.3449759493003476
509,0.44879081491802203
510,0.3391351610267043
511,0.23838709031624922
512,0.8948960151239257
513,0.24949346655301197
514,0.22157914570014717
515,0.6360457786657718
516,0.8513370776299966
517,0.6951335475617062
518,0.6702168935494046
519,0.2975199504347932
520,0.3533702540753777
521,0.8289933706309651
522,0.3573303615017046
523,0.6641031856424519
524,0.570630981255457
525,0.694214456497332
526,0.2345677375722572
527,0.4818674911800254
528,0.7094360828303492
529,0.5763046604581171
530,0.8630432062658759
531,0.27591738361032436
532,0.42463988843242273
533,0.5295410469910921
534,0.27595580802047326
535,0.5973399990956252
536,0.4587908173361354
537,0.9885062564171289
538,0.42463988843242273
539,0.6407683119606896
540,0.6731231409968618
541,0.3811625078232191
542,0.5759399852626533
543,0.5447246984197426
544,0.549624571773518
545,0.5779911946207403
546,0.43612405861113895
547,0.598204321339041
548,0.26909220626804875
549,0.46823357107321845
550,0.7770645939526255
551,0.7451170783067977
552,0.22157914570014717
553,0.752839420089653
554,0.44523956012352794
555,0.537225828110452
556,0.5466274008822292
557,0.6630127096554229
558,0.4446609152424051
559,0.694214456497332
560,0.5000866838433109
561,0.23957437067657042
562,0.5017878598721025
563,0.8971384827988141
564,0.5295410469910921
565,0.9566331245534823
566,0.15260176628424582
567,0.5475104398581555
568,0.2363121492994856
569,0.5158084713019098
570,0.32284067861720944
571,0.23838709031624922
572,0.6711013454365149
573,0.19753752929502738
574,0.2363121492994856
575,0.7581450632066995
576,0.3886136612983929
577,0.6941810086821956
578,0.8588120307902516
579,0.21926829711813936
580,0.3628415453575158
581,0.8513370776299966
582,0.7013841069579626
583,0.37028043288939944
584,0.47705750737398694
585,0.6029116294464872
586,0.9817343223186257
587,0.8853854249061865
588,0.42463988843242273
589,0.5213758021567089
590,0.44918315154394955
591,0.6944681808852736
592,0.48275387598519814
593,0.24722750365937812
594,0.9766020122098322
595,0.7581450632066995
596,0.6774043718675189
597,0.8310392025330129
598,0.23957437067657042
599,0.4952472015960188
600,0.34460504277506576
601,0.648211989417592
602,0.46297023404320786
603,0.9677534015924392
604,0.5837331509568496
605,0.30602093268644304
606,0.3449759493003476
607,0.5295410469910921
608,0.24538209336188133
609,0.6639613749065646
610,0.565272974576824
611,0.8276507855467742
612,0.1379177059833592
613,0.9384231147497927
614,0.2345677375722572
615,0.805873655580629
616,0.384630590874435
617,0.6121729314596643
618,0.2363121492994856
619,0.584130613594442
620,0.537225828110452
621,0.5816032381598888
622,0.7451170783067977
623,0.6360457786657718
624,0.37657820137740816
625,0.30602093268644304
626,0.5882512624100836
627,0.6395095033728063
628,0.421650781777822
629,0.9746633431721379
630,0.7297825949595192
631,0.3449759493003476
632,0.6792252589412137
633,0.3886136612983929
634,0.8276507855467742
635,0.44768298447684474
636,0.6883615634993218
637,0.8484483147192141
638,0.5701675262304843
639,0.38616457269782006
640,0.7581450632066995
641,0.6930411300216398
642,0.6156936110854495
643,0.6774043718675189
644,0.9652534472180507
645,0.4692683792889668
646,0.3533702540753777
647,0.4446609152424051
648,0.8333904897559407
649,0.5625426530627158
650,0.3601537548939903
651,0.42485095335014067
652,0.5295410469910921
653,0.5871868884281498
654,0.7467343718567035
655,0.38962811885376897
656,0.7154420165365519
657,0.705336752297738
658,0.5871868884281498
659,0.7581450632066995
660,0.7385522381785722
661,0.951070575626804
662,0.29615249289497025
663,0.38962811885376897
664,0.6774043718675189
665,0.3244785503623286
666,0.586285541572133
667,0.38616457269782006
668,0.5041502735302579
669,0.35847984312105835
670,0.42463988843242273
671,0.18153089743002507
672,0.40078951395306783
673,0.4806224693905355
674,0.3006458370103907
675,0.38962811885376897
676,0.6342465490593154
677,0.32284067861720944
678,0.43612405861113895
679,0.8152194868292136
680,0.8106707088971911
681,0.5295410469910921
682,0.23838709031624922
683,0.5323293198080195
684,0.43612405861113895
685,0.7522222487803338
686,0.4545506363011088
687,0.5158084713019098
688,0.632221997356413
689,0.754553117147753
690,0.4970079288650176
691,0.9074615522805595
692,0.586285541572133
693,0.20715309121394382
694,0.677025407741446
695,0.7930843286629562
696,0.3957915533682317
697,0.9408693951865621
698,0.6930411300216398
699,0.6711013454365149
700,0.6792252589412137
701,0.38769165061723904
702,0.7581450632066995
703,0.7941884224177459
704,0.47021464006081015
705,0.6994188275356794
706,0.23957437067657042
707,0.7581450632066995
708,0.6920955947644806
709,0.7494778130005146
710,0.7467343718567035
711,0.9149797031950887
712,0.8624025939292851
713,0.5900282938259088
714,0.8469921806939136
715,0.8062670565746258
716,0.38616457269782006
717,0.9705452594678429
718,0.6121729314596643
719,0.8623606029794691
720,0.43259633472646664
721,0.22714898118279428
722,0.3006458370103907
723,0.46136714614597274
724,0.22159459650392493
725,0.5660621499120434
726,0.5898914217635234
727,0.33926314589160117
728,0.7581450632066995
729,0.6994188275356794
730,0.35847984312105835
731,0.24309438887083618
732,0.805873655580629
733,0.789544868135714
734,0.6920955947644806
735,0.23838709031624922
736,0.5323293198080195
737,0.5158084713019098
738,0.5050055667506951
739,0.6121729314596643
740,0.6183215674200933
741,0.6941810086821956
742,0.6454998582726388
743,0.7467343718567035
744,0.537225828110452
745,0.5163980761998883
746,0.6971250482172523
747,0.7941884224177459
748,0.754553117147753
749,0.5783391166617872
750,0.6920955947644806
751,0.547661845919801
752,0.6038563142404788
753,0.3449759493003476
754,0.7238259486514899
755,0.311373939290645
756,0.42463988843242273
757,0.9143232284788686
758,0.5890974914737853
759,0.20573924115612793
760,0.5050055667506951
761,0.505342802741845
762,0.4505590805894381
763,0.5625426530627158
764,0.38388818788942475
765,0.5050055667506951
766,0.6213970814621821
767,0.752839420089653
768,0.6630127096554229
769,0.9256202888350814
770,0.7091819085843873
771,0.8469921806939136
772,0.5158084713019098
773,0.8367684498492497
774,0.3616290500837694
775,0.6287172576445789
776,0.24344931599790745
777,0.3573303615017046
778,0.7287544819529672
779,0.3616290500837694
780,0.36512828647362267
781,0.24344931599790745
782,0.5295410469910921
783,0.9074615522805595
784,0.24211185695716006
785,0.6420078921956675
786,0.7624659172378319
787,0.638645168242275
788,0.46297023404320786
789,0.5783391166617872
790,0.7159025724752501
791,0.6294686526211315
792,0.7467343718567035
793,0.44768298447684474
794,0.8553057496577324
795,0.33926314589160117
796,0.32544534128138525
797,0.4100785862115804
798,0.7494778130005146
799,0.5881321366714192
800,0.9828088120756658
801,0.6994188275356794
802,0.7467343718567035
803,0.6252588015723352
804,0.5050055667506951
805,0.38962811885376897
806,0.8624025939292851
807,0.2345677375722572
808,0.21926829711813936
809,0.846901090738237
810,0.8276507855467742
811,0.7481720590324427
812,0.2710121610706954
813,0.9398463723144177
814,0.32284067861720944
815,0.27595580802047326
816,0.9398463723144177
817,0.648211989417592
818,0.677025407741446
819,0.694214456497332
820,0.34460504277506576
821,0.35935396597532915
822,0.5625426530627158
823,0.7467343718567035
824,0.6789746748222222
825,0.8289234443850413
826,0.2345677375722572
827,0.788686637561795
828,0.4869190442235755
829,0.7091819085843873
830,0.794871919364583
831,0.6920955947644806
832,0.9722431173897703
833,0.6471444999711985
834,0.6472445965278384
835,0.549624571773518
836,0.8558865403211494
837,0.5747013114484021
838,0.9093722542355325
839,0.42463988843242273
840,0.5295410469910921
841,0.5017878598721025
842,0.794871919364583
843,0.6920955947644806
844,0.537225828110452
845,0.598204321339041
846,0.9188355100484646
847,0.23957437067657042
848,0.7590395756751251
849,0.6365221305401167
850,0.5295410469910921
851,0.5050055667506951
852,0.667031208529315
853,0.46823357107321845
854,0.24344931599790745
855,0.35847984312105835
856,0.452124842628878
857,0.48052996306463786
858,0.9009371279253459
859,0.7710159438521542
860,0.9180552829011625
861,0.5017878598721025
862,0.6276509772231091
863,0.4379794885729391
864,0.5904736977957914
865,0.29866208466853483
866,0.5295410469910921
867,0.540470064638684
868,0.6279992624300906
869,0.7768485470843693
870,0.7378004088542677
871,0.35847984312105835
872,0.33219357444886427
873,0.6704838597617735
874,0.37028043288939944
875,0.6630127096554229
876,0.7480607185970192
877,0.5568074785134475
878,0.33219357444886427
879,0.7666811525772355
880,0.5466274008822292
881,0.35847984312105835
882,0.8630432062658759
883,0.7481720590324427
884,0.7380968409200744
885,0.46297023404320786
886,0.9074615522805595
887,0.6471444999711985
888,0.8971384827988141
889,0.5017878598721025
890,0.979386649851434
891,0.979386649851434
892,0.41901425178195
893,0.3193529240267915
894,0.9492110494419211
895,0.4970079288650176
896,0.805873655580629
897,0.48558493625645427
898,0.9639402504571604
899,0.6792252589412137
900,0.5882512624100836
901,0.421650781777822
902,0.9183508444517188
903,0.6959425706685645
904,0.6293992771053936
905,0.9074615522805595
906,0.7378004088542677
907,0.9792299127936703
908,0.988954040180781
909,0.5701675262304843
910,0.32929950449530504
911,0.6792252589412137
912,0.4970079288650176
913,0.5625426530627158
914,0.8883765058146621
915,0.5975977573026436
916,0.2728825087088252
917,0.5575141229936433
918,0.3460862184853983
919,0.9366960650039079
920,0.59409190357799
921,0.8634297699646416
922,0.8348800568655291
923,0.3616290500837694
924,0.3811625078232191
925,0.27595580802047326
926,0.7581450632066995
927,0.5447246984197426
928,0.6774043718675189
929,0.8971384827988141
930,0.6951335475617062
931,0.8108846089685845
932,0.44879081491802203
933,0.7378004088542677
934,0.752839420089653
935,0.4731291752679261
936,0.24344931599790745
937,0.7227672122169558
938,0.7467343718567035
939,0.2345677375722572
940,0.5050055667506951
941,0.6878467779542299
942,0.537225828110452
943,0.9255470149712433
944,0.6293992771053936
945,0.3774704886809315
946,0.6294686526211315
947,0.5295410469910921
948,0.23957437067657042
949,0.7731260513814551
950,0.837948163611555
951,0.805873655580629
952,0.384630590874435
953,0.6183215674200933
954,0.5898914217635234
955,0.5900282938259088
956,0.19637923184048972
957,0.3616290500837694
958,0.37657820137740816
959,0.384630590874435
960,0.19640958426427993
961,0.38616457269782006
962,0.8293241486541099
963,0.5783305443145292
964,0.23957437067657042
965,0.3616290500837694
966,0.8106707088971911
967,0.8315180583608028
968,0.6121729314596643
969,0.3334132622404634
970,0.8605033431202086
971,0.3006458370103907
972,0.7467343718567035
973,0.8423701081541712
974,0.7480106535597963
975,0.46752642482794154
976,0.21874946042111892
977,0.38616457269782006
978,0.29615249289497025
979,0.5323293198080195
980,0.23838709031624922
981,0.6878467779542299
982,0.6629703262816903
983,0.9938674163086333
984,0.24344931599790745
985,0.7198059882258722
986,0.5466274008822292
987,0.9589642689297925
988,0.8971384827988141
989,0.5050055667506951
990,0.6816684822848483
991,0.6630127096554229
992,0.6252588015723352
993,0.6920955947644806
994,0.8411888871716509
995,0.6294686526211315
996,0.6348330175911561
997,0.2833730947334073
998,0.37657820137740816
999,0.6723795144440387
1000,0.7397757380531855
1001,0.805873655580629
1002,0.5970102946846474
1003,0.6959425706685645
1004,0.43612405861113895
1005,0.6941810086821956
1006,0.18153089743002507
1007,0.6639613749065646
1008,0.49719949550878817
1009,0.805873655580629
1010,0.7481720590324427
1011,0.7564955710629507
1012,0.5816032381598888
1013,0.5338022171394077
1014,0.6731231409968618
1015,0.586285541572133
1016,0.9408693951865621
1017,0.5625426530627158
1018,0.3910128979471048
1019,0.35847984312105835
1020,0.5050055667506951
1021,0.3616290500837694
1022,0.4750547960047593
1023,0.23957437067657042
1024,0.3855301588506324
1025,0.9180552829011625
1026,0.4446609152424051
1027,0.794871919364583
1028,0.6029116294464872
1029,0.49719949550878817
1030,0.49753661953208805
1031,0.40078951395306783
1032,0.9566331245534823
1033,0.6708874001993707
1034,0.42463988843242273
1035,0.6920955947644806
1036,0.48198531153544377
1037,0.24309438887083618
1038,0.528224112924075
1039,0.5323293198080195
1040,0.805873655580629
1041,0.694214456497332
1042,0.805873655580629
1043,0.43612405861113895
1044,0.22714898118279428
1045,0.4379794885729391
1046,0.7597098190717863
1047,0.6774043718675189
1048,0.8639195054522073
1049,0.27595580802047326
1050,0.9025273780206061
1051,0.5701675262304843
1052,0.2683448095323443
1053,0.5882512624100836
1054,0.586285541572133
1055,0.6471444999711985
1056,0.36512828647362267
1057,0.5323293198080195
1058,0.5050055667506951
1059,0.549624571773518
1060,0.694214456497332
1061,0.6342465490593154
1062,0.5625426530627158
1063,0.38616457269782006
1064,0.37028043288939944
1065,0.9359374645327205
1066,0.7768485470843693
1067,0.44879081491802203
1068,0.22157914570014717
1069,0.3296649785290676
1070,0.9521149356194758
1071,0.5476506099180758
1072,0.7581450632066995
1073,0.4018464002610502
1074,0.913874944332444
1075,0.667031208529315
1076,0.3616290500837694
1077,0.3546984978125828
1078,0.6029116294464872
1079,0.42612242838342124
1080,0.3193529240267915
1081,0.9854809634628356
1082,0.5221624724022048
1083,0.5295410469910921
1084,0.8747450950993819
1085,0.38616457269782006
1086,0.9677534015924392
1087,0.6029116294464872
1088,0.6792252589412137
1089,0.5704556290285157
1090,0.6639613749065646
1091,0.3258653210545374
1092,0.9785470291866886
1093,0.5295410469910921
1094,0.7884541803663475
1095,0.9844953713363678
1096,0.6213970814621821
1097,0.6920955947644806
1098,0.8142391365751317
1099,0.5575141229936433
1100,0.23957437067657042
1101,0.36512828647362267
1102,0.6420078921956675
1103,0.9398463723144177
1104,0.694214456497332
1105,0.5295410469910921
1106,0.805873655580629
1107,0.8483765862283652
1108,0.7768485470843693
1109,0.721144421097673
1110,0.39103626572876665
1111,0.8276507855467742
1112,0.873819161364098
1113,0.6490730178250184
1114,0.5625426530627158
1115,0.505342802741845
1116,0.5575141229936433
1117,0.22159459650392493
1118,0.33219357444886427
1119,0.44768298447684474
1120,0.48052996306463786
1121,0.7568470094221617
1122,0.48052996306463786
1123,0.24722750365937812
1124,0.40078951395306783
1125,0.586285541572133
1126,0.46823357107321845
1127,0.7341817644429378
1128,0.8553851326519878
1129,0.37028043288939944
1130,0.7581450632066995
1131,0.7154420165365519
1132,0.33219357444886427
1133,0.4882102013425966
1134,0.9368230209637761
1135,0.3878771701475879
1136,0.4781777858092656
1137,0.7556686889426707
1138,0.6630127096554229
1139,0.8853200833464576
1140,0.11751963337643717
1141,0.6994188275356794
1142,0.6121729314596643
1143,0.570630981255457
1144,0.805873655580629
1145,0.6420078921956675
1146,0.9677534015924392
1147,0.5372679796354561
1148,0.27595580802047326
1149,0.537225828110452
1150,0.648211989417592
1151,0.9374447646864251
1152,0.6878467779542299
1153,0.6920955947644806
1154,0.45608852946237866
1155,0.9398463723144177
1156,0.6774043718675189
1157,0.39103626572876665
1158,0.598204321339041
1159,0.6252588015723352
1160,0.3533702540753777
1161,0.6441575304076956
1162,0.8306853484866477
1163,0.37657820137740816
1164,0.693582160537949
1165,0.6508343293516635
1166,0.9192198746745014
1167,0.8575742187915559
1168,0.5475104398581555
1169,0.47705750737398694
1170,0.5882512624100836
1171,0.9366960650039079
1172,0.6878467779542299
1173,0.667031208529315
1174,0.7581450632066995
1175,0.6420078921956675
1176,0.6629703262816903
1177,0.5783391166617872
1178,0.5447246984197426
1179,0.7221692323732439
1180,0.2363121492994856
1181,0.6931355175102637
1182,0.9576375478038179
1183,0.6183215674200933
1184,0.3957915533682317
1185,0.6804010160268498
1186,0.6816684822848483
1187,0.49753661953208805
1188,0.24344931599790745
1189,0.8348800568655291
1190,0.5625426530627158
1191,0.5017878598721025
1192,0.805873655580629
1193,0.4685330643451627
1194,0.6279992624300906
1195,0.24344931599790745
1196,0.48052996306463786
1197,0.49753661953208805
1198,0.9333259301685621
1199,0.9459053705080205
1200,0.7581450632066995
1201,0.8467202269578009
1202,0.5295410469910921
1203,0.7949032752415688
1204,0.6213970814621821
1205,0.48117063293676
1206,0.4601697701775299
1207,0.5704556290285157
1208,0.699802231255445
1209,0.5575141229936433
1210,0.22714898118279428
1211,0.27595580802047326
1212,0.6629703262816903
1213,0.6029116294464872
1214,0.6792252589412137
1215,0.8469921806939136
1216,0.3807371122270576
1217,0.7842879058131808
1218,0.3002176261796221
1219,0.49338202858670316
1220,0.48480118831987695
1221,0.8901400277436384
1222,0.6279992624300906
1223,0.6450371849642333
1224,0.5704556290285157
1225,0.8484483147192141
1226,0.6408408623671753
1227,0.805873655580629
1228,0.38616457269782006
1229,0.5022650390164637
1230,0.6420078921956675
1231,0.7221692323732439
1232,0.47695447017981263
1233,0.980065075817724
1234,0.3957915533682317
1235,0.43612405861113895
1236,0.23957437067657042
1237,0.3546984978125828
1238,0.805873655580629
1239,0.6920955947644806
1240,0.6774043718675189
1241,0.7197856373201375
1242,0.38388818788942475
1243,0.6575795051253557
1244,0.7581450632066995
1245,0.6931807782402621
1246,0.4766793846580831
1247,0.7198059882258722
1248,0.7581450632066995
1249,0.3533702540753777
1250,0.9032978426221645
1251,0.27080943211259845
1252,0.7158957162121485
1253,0.3616290500837694
1254,0.5050055667506951
1255,0.7060960630274884
1256,0.9074615522805595
1257,0.3686814338916533
1258,0.5625426530627158
1259,0.331592161653097
1260,0.964089421071113
1261,0.5625426530627158
